Date,Day of the Week,Loadshedding Stage,Energy Consumption (MWh),Temperature (°C),Humidity (%),GDP Growth Rate (%),Population,PV Penetration (%),EV Penetration (Number),Is Holiday
2023-07-02,Sunday,0,15049.873462477626,13.586735561297457,36.34922490488119,1.18,61651928,3.1,1250,False
2023-07-03,Monday,4,20059.13592415564,8.375819603702197,33.39065631249592,0.9,61651928,3.1,1250,False
2023-07-04,Tuesday,5,18960.38151221741,10.368517668749917,38.108823732387094,0.9,61651928,3.1,1250,False
2023-07-05,Wednesday,6,18296.188605938038,13.395008283845986,31.974296582094897,1.11,61651928,3.1,1250,False
2023-07-06,Thursday,3,20610.570616187764,13.352728746178121,29.861519870506246,0.9,61651928,3.1,1250,False
2023-07-07,Friday,4,19627.278248815688,10.552824335371533,30.929511190375777,0.83,61651928,3.1,1250,False
2023-07-08,Saturday,4,14440.846877821155,14.537084299901986,24.176860752035893,1.08,61651928,3.1,1250,False
2023-07-09,Sunday,2,14756.485349609056,8.677142614270837,39.65458152539798,0.89,61651928,3.1,1250,False
2023-07-10,Monday,1,20417.515227021097,8.631207946258844,34.24677463000842,0.87,61651928,3.1,1250,False
2023-07-11,Tuesday,0,21186.511770784815,12.727231645999108,34.553726633539625,1.18,61651928,3.1,1250,False
2023-07-12,Wednesday,4,19630.259552851843,10.17163243553841,29.214551363118275,0.98,61651928,3.1,1250,False
2023-07-13,Thursday,0,21616.34260762844,4.404164420343852,34.48946155076928,0.99,61651928,3.1,1250,False
2023-07-14,Friday,6,19038.1506021519,14.07756185400688,36.06427717080972,1.15,61651928,3.1,1250,False
2023-07-15,Saturday,2,14294.93856103139,7.881217145512793,29.85985372269374,1.02,61651928,3.1,1250,False
2023-07-16,Sunday,6,13466.706046799163,10.66996396492669,26.352067250299857,0.8,61651928,3.1,1250,False
2023-07-17,Monday,4,19672.130340748045,9.657654333039709,36.58069540569625,1.17,61651928,3.1,1250,False
2023-07-18,Tuesday,2,20440.78218414956,12.094337088339977,22.484798849726026,0.88,61651928,3.1,1250,False
2023-07-19,Wednesday,4,19688.038794725322,14.191548358488335,31.98133607795033,1.12,61651928,3.1,1250,False
2023-07-20,Thursday,2,19959.836554750367,11.092803662012386,34.536385228501715,1.03,61651928,3.1,1250,False
2023-07-21,Friday,6,19628.235727475418,13.574009939319442,24.012685994257346,0.82,61651928,3.1,1250,False
2023-07-22,Saturday,4,14258.050416655702,12.921436834848887,29.77491997545385,0.94,61651928,3.1,1250,False
2023-07-23,Sunday,5,14033.81200001739,10.961155413034412,37.273190172561385,0.97,61651928,3.1,1250,False
2023-07-24,Monday,4,19360.676325251785,9.80961534340025,20.442405478313507,0.8,61651928,3.1,1250,False
2023-07-25,Tuesday,0,20675.471439477187,9.765500945793175,28.01804864485208,1.0,61651928,3.1,1250,False
2023-07-26,Wednesday,3,19075.788461588414,9.484156100552248,29.64789905546397,1.09,61651928,3.1,1250,False
2023-07-27,Thursday,3,20564.531907779427,10.649388691449072,31.98110888905786,0.9,61651928,3.1,1250,False
2023-07-28,Friday,0,20024.615348611514,14.27775420357095,30.698866497844826,1.17,61651928,3.1,1250,False
2023-07-29,Saturday,5,13619.892913184212,4.607732849142947,39.41348921029332,0.94,61651928,3.1,1250,False
2023-07-30,Sunday,6,14194.651732189428,9.188168831812149,26.916787827450513,0.92,61651928,3.1,1250,False
2023-07-31,Monday,3,20673.487150161523,6.059467884685753,29.56108265367081,0.83,61651928,3.1,1250,False
2023-08-01,Tuesday,2,20721.874094296752,13.082590717332868,39.81870042370092,0.89,61651928,3.1,1250,False
2023-08-02,Wednesday,5,18500.171979044677,9.214659892425136,22.403331889968044,0.97,61651928,3.1,1250,False
2023-08-03,Thursday,2,19786.968721508358,5.780613807050631,31.923896150662898,1.0,61651928,3.1,1250,False
2023-08-04,Friday,1,20890.583467895616,8.84534703229885,32.48107364342911,0.98,61651928,3.1,1250,False
2023-08-05,Saturday,5,14132.70513217441,12.144432396878742,30.230008436766674,0.89,61651928,3.1,1250,False
2023-08-06,Sunday,6,13660.390332769786,6.566479307972165,28.13550545621082,1.11,61651928,3.1,1250,False
2023-08-07,Monday,4,19573.692655557745,14.770463484134284,27.594217960606716,1.12,61651928,3.1,1250,False
2023-08-08,Tuesday,5,18992.00772515363,6.17619632185404,36.19339929592475,1.04,61651928,3.1,1250,False
2023-08-09,Wednesday,2,14114.416753311703,13.327011068395384,29.632809173268342,0.96,61651928,3.1,1250,True
2023-08-10,Thursday,3,19862.3662984131,14.983553216119276,25.902838830320874,1.09,61651928,3.1,1250,False
2023-08-11,Friday,6,18818.621642931685,11.118100359051363,21.28316164264599,1.1,61651928,3.1,1250,False
2023-08-12,Saturday,6,13744.59314237045,9.145380320332784,31.453428248334546,1.12,61651928,3.1,1250,False
2023-08-13,Sunday,1,15142.778504358288,11.738867163146846,23.82331847068286,1.14,61651928,3.1,1250,False
2023-08-14,Monday,5,18786.407063898416,14.071032953117111,33.054827383760234,0.98,61651928,3.1,1250,False
2023-08-15,Tuesday,3,19423.26602381366,14.207685718673096,30.145423005483792,1.04,61651928,3.1,1250,False
2023-08-16,Wednesday,5,18510.600349214794,9.522593131655995,26.755789473481492,1.06,61651928,3.1,1250,False
2023-08-17,Thursday,3,19644.75840334127,4.403430118542814,36.82205151946856,1.19,61651928,3.1,1250,False
2023-08-18,Friday,2,20612.356609331586,6.746939817983554,26.30953073236263,1.09,61651928,3.1,1250,False
2023-08-19,Saturday,6,14345.122995042198,4.082234855460531,24.010740804748202,1.15,61651928,3.1,1250,False
2023-08-20,Sunday,2,14214.807412792563,4.445607309392342,35.28689696835488,0.96,61651928,3.1,1250,False
2023-08-21,Monday,5,19575.557984873365,5.945276224129589,32.54981770612625,1.12,61651928,3.1,1250,False
2023-08-22,Tuesday,4,20117.799275017922,9.530498289119885,29.925633998870946,0.86,61651928,3.1,1250,False
2023-08-23,Wednesday,5,19114.988674508975,10.795889304258306,31.347757111210115,1.09,61651928,3.1,1250,False
2023-08-24,Thursday,2,20552.038095646065,4.136791429940987,31.429566978895224,1.11,61651928,3.1,1250,False
2023-08-25,Friday,4,19923.04004787511,5.984623863140014,36.33840953903328,0.9,61651928,3.1,1250,False
2023-08-26,Saturday,3,14318.064485141827,13.938809776747267,21.46248779269615,0.87,61651928,3.1,1250,False
2023-08-27,Sunday,3,14622.381783229857,4.022561464279154,20.676208461517433,1.12,61651928,3.1,1250,False
2023-08-28,Monday,3,20513.596145238756,10.165752523069031,24.466096991657125,0.81,61651928,3.1,1250,False
2023-08-29,Tuesday,1,21151.673476830594,13.436025287081138,32.88132230314573,1.06,61651928,3.1,1250,False
2023-08-30,Wednesday,2,21171.937926371167,13.259326601873276,23.093461769564556,0.99,61651928,3.1,1250,False
2023-08-31,Thursday,1,21275.80750298366,4.5421419783781865,34.03767195810421,0.92,61651928,3.1,1250,False
2023-09-01,Friday,4,17630.18980701278,15.28549550671208,50.206309573706704,0.85,61651928,3.1,1250,False
2023-09-02,Saturday,6,12321.0855,19.07257501601829,56.987728600994835,0.99,61651928,3.1,1250,False
2023-09-03,Sunday,5,12321.0855,15.427642399916774,56.330086937897725,0.85,61651928,3.1,1250,False
2023-09-04,Monday,6,15909.629901567987,20.674341674669833,47.06033261933092,0.9,61651928,3.1,1250,False
2023-09-05,Tuesday,4,17072.680904602727,22.755857297258846,51.34107036341108,1.12,61651928,3.1,1250,False
2023-09-06,Wednesday,4,17576.504071189953,20.452821746623812,40.20141692495746,1.02,61651928,3.1,1250,False
2023-09-07,Thursday,4,17572.574274411923,22.789773237755515,48.12593760777716,1.08,61651928,3.1,1250,False
2023-09-08,Friday,5,16356.656740020026,22.448241070479003,59.24699261486445,0.97,61651928,3.1,1250,False
2023-09-09,Saturday,3,12490.947038413346,16.131803342239014,45.40072478429965,0.91,61651928,3.1,1250,False
2023-09-10,Sunday,1,12494.847112780804,15.437249578445325,50.877410442141624,0.85,61651928,3.1,1250,False
2023-09-11,Monday,4,17587.851541481246,19.5097233879656,43.38400558887073,1.01,61651928,3.1,1250,False
2023-09-12,Tuesday,6,16309.51220009135,20.125219060841157,40.05530132625642,1.09,61651928,3.1,1250,False
2023-09-13,Wednesday,5,16640.969676691522,15.079859851482857,51.94344497548511,1.11,61651928,3.1,1250,False
2023-09-14,Thursday,1,17041.49188870492,24.852803558249022,44.15677807618748,0.91,61651928,3.1,1250,False
2023-09-15,Friday,2,17704.102082136844,15.109793872497653,53.05794045121388,0.81,61651928,3.1,1250,False
2023-09-16,Saturday,4,12321.0855,22.387121711549412,44.02240991837177,1.15,61651928,3.1,1250,False
2023-09-17,Sunday,1,12520.552137737923,19.644352155789893,59.98888719510333,0.89,61651928,3.1,1250,False
2023-09-18,Monday,1,17814.99018206973,18.792774467035734,45.34370908379302,0.98,61651928,3.1,1250,False
2023-09-19,Tuesday,0,17315.828687531837,16.960229351234695,47.104403979988575,0.82,61651928,3.1,1250,False
2023-09-20,Wednesday,5,16415.87727037846,15.722913314514102,53.753847623386214,1.18,61651928,3.1,1250,False
2023-09-21,Thursday,3,16479.85456253062,17.48316964792424,55.46563601459138,0.95,61651928,3.1,1250,False
2023-09-22,Friday,4,17030.639088320608,22.080919234152294,46.8036014897793,1.18,61651928,3.1,1250,False
2023-09-23,Saturday,2,12673.77266727712,15.424990675480968,57.823164194706365,0.87,61651928,3.1,1250,False
2023-09-24,Sunday,3,12516.038727964835,20.793111288076727,47.141534101855044,0.94,61651928,3.1,1250,True
2023-09-25,Monday,5,16671.371323867355,21.742966208213012,44.768300864493085,0.88,61651928,3.1,1250,False
2023-09-26,Tuesday,0,18457.148747361694,24.549906716511217,54.74223227112181,1.02,61651928,3.1,1250,False
2023-09-27,Wednesday,0,17143.84317907913,18.1613973028977,50.826855603670474,1.09,61651928,3.1,1250,False
2023-09-28,Thursday,4,17512.774276013028,20.173278950277304,40.51171320299637,1.06,61651928,3.1,1250,False
2023-09-29,Friday,5,16607.107676701624,23.23659143308086,56.52661473880325,0.88,61651928,3.1,1250,False
2023-09-30,Saturday,1,12926.838290366657,17.20274074774413,59.767799749332184,0.87,61651928,3.1,1250,False
2023-10-01,Sunday,5,12321.0855,18.337077286439126,50.59660224352169,0.92,61651928,3.1,1250,False
2023-10-02,Monday,3,16638.14338515995,22.016109927132472,41.950962734655,1.08,61651928,3.1,1250,False
2023-10-03,Tuesday,1,18218.482536453346,17.08370406887955,44.6728697594438,0.8,61651928,3.1,1250,False
2023-10-04,Wednesday,0,18620.01676796823,19.541929155356044,44.52604852479081,1.16,61651928,3.1,1250,False
2023-10-05,Thursday,6,16822.75037685832,21.618608836712724,51.4771233949392,0.83,61651928,3.1,1250,False
2023-10-06,Friday,1,17892.082411929747,23.579293577910146,40.54786271064416,0.97,61651928,3.1,1250,False
2023-10-07,Saturday,0,13124.871130762529,20.014439185656947,55.66360825087506,0.97,61651928,3.1,1250,False
2023-10-08,Sunday,0,12712.642116118419,21.368161467952405,44.740949434150245,0.81,61651928,3.1,1250,False
2023-10-09,Monday,3,16864.40524130161,21.63637432033931,57.468862679778994,1.02,61651928,3.1,1250,False
2023-10-10,Tuesday,4,16766.209833161523,19.061324374912164,53.63929845447829,1.18,61651928,3.1,1250,False
2023-10-11,Wednesday,3,17732.182930651878,20.456659653451673,49.82034227086369,1.17,61651928,3.1,1250,False
2023-10-12,Thursday,4,16773.873897606984,18.490359933580294,46.447128951289756,0.84,61651928,3.1,1250,False
2023-10-13,Friday,5,15981.555446660923,20.74141456898849,49.708306915010084,0.93,61651928,3.1,1250,False
2023-10-14,Saturday,1,13398.827674956285,21.098309679958433,56.14527188552138,0.98,61651928,3.1,1250,False
2023-10-15,Sunday,3,13048.116864354637,17.694946038912324,59.05448287458114,0.81,61651928,3.1,1250,False
2023-10-16,Monday,5,17365.370835614507,17.60817055714155,49.31562331897408,1.0,61651928,3.1,1250,False
2023-10-17,Tuesday,1,18222.583146132347,24.091288217320546,56.58665962187228,0.86,61651928,3.1,1250,False
2023-10-18,Wednesday,4,17490.663724037768,24.18209596167791,42.49983345413832,1.15,61651928,3.1,1250,False
2023-10-19,Thursday,5,16283.50447141938,21.238398645494982,44.90533848273333,0.84,61651928,3.1,1250,False
2023-10-20,Friday,2,16642.39044906851,20.300700929528205,46.178541456557646,1.13,61651928,3.1,1250,False
2023-10-21,Saturday,4,12321.0855,16.101838212918413,40.286840214742064,1.1,61651928,3.1,1250,False
2023-10-22,Sunday,6,12321.0855,21.341717287572376,48.53689090841823,0.89,61651928,3.1,1250,False
2023-10-23,Monday,3,17740.006830001348,20.192559562156134,45.398564310964396,1.06,61651928,3.1,1250,False
2023-10-24,Tuesday,6,16694.56859213609,15.457096226785175,49.24899129742154,1.01,61651928,3.1,1250,False
2023-10-25,Wednesday,2,18074.93216264825,20.685328706350816,48.82881847264652,0.88,61651928,3.1,1250,False
2023-10-26,Thursday,4,16981.286106317515,24.56048142712394,52.42663048188341,1.19,61651928,3.1,1250,False
2023-10-27,Friday,0,17271.977554064342,18.915443498575335,51.12581873127469,0.99,61651928,3.1,1250,False
2023-10-28,Saturday,3,12321.0855,16.724141532976038,45.11228422647562,1.09,61651928,3.1,1250,False
2023-10-29,Sunday,4,12321.0855,15.04245979164206,55.78446703936952,1.13,61651928,3.1,1250,False
2023-10-30,Monday,3,16471.93309628315,19.70660847599507,54.06138124226282,0.93,61651928,3.1,1250,False
2023-10-31,Tuesday,6,16174.601611694932,19.787670082538963,55.17627762129837,0.92,61651928,3.1,1250,False
2023-11-01,Wednesday,1,17516.767693246784,19.12927568381458,51.95423494587833,0.97,61651928,3.1,1250,False
2023-11-02,Thursday,4,17178.958000876297,24.874516375911348,45.41433671978616,0.97,61651928,3.1,1250,False
2023-11-03,Friday,3,17137.843109443624,18.47705677611804,57.39015274771009,1.05,61651928,3.1,1250,False
2023-11-04,Saturday,0,13064.134132546684,21.8242411421149,47.545261875268764,0.82,61651928,3.1,1250,False
2023-11-05,Sunday,2,12461.427165040937,21.57743382546293,49.67783582117628,1.0,61651928,3.1,1250,False
2023-11-06,Monday,1,18164.720177619747,16.84493713259087,48.95785317014116,0.84,61651928,3.1,1250,False
2023-11-07,Tuesday,3,17890.809225200217,24.604481657399262,45.286957125027854,0.91,61651928,3.1,1250,False
2023-11-08,Wednesday,3,17440.029550161322,20.8294021117434,55.002754785765156,0.98,61651928,3.1,1250,False
2023-11-09,Thursday,0,17995.04014141061,17.003094834585436,56.459917310678186,1.03,61651928,3.1,1250,False
2023-11-10,Friday,6,15894.620845651973,17.5907747427985,49.382314796992276,0.87,61651928,3.1,1250,False
2023-11-11,Saturday,4,12321.0855,18.15350000355873,57.02097398793492,1.13,61651928,3.1,1250,False
2023-11-12,Sunday,0,12907.317878005766,24.331335564043165,44.01213311204985,1.01,61651928,3.1,1250,False
2023-11-13,Monday,3,17004.78200744031,22.990560588085142,47.36321479349086,0.97,61651928,3.1,1250,False
2023-11-14,Tuesday,3,16911.395780704454,19.94998135386937,51.694488811225575,1.02,61651928,3.1,1250,False
2023-11-15,Wednesday,2,16958.29290717056,19.412076976480307,45.265831091521484,1.09,61651928,3.1,1250,False
2023-11-16,Thursday,0,18701.703005025392,22.06014536843564,51.65899405444664,1.14,61651928,3.1,1250,False
2023-11-17,Friday,1,17078.845685493012,21.681231223626007,48.81287435982843,0.97,61651928,3.1,1250,False
2023-11-18,Saturday,2,12533.649194714966,22.791561049579503,43.62811251856375,1.0,61651928,3.1,1250,False
2023-11-19,Sunday,5,12378.463728825793,15.200288204989322,49.39820606982178,1.12,61651928,3.1,1250,False
2023-11-20,Monday,5,17156.305997510553,15.592949723475368,48.671781404144006,0.92,61651928,3.1,1250,False
2023-11-21,Tuesday,2,17592.647672845174,24.73447887151802,49.64220170266206,1.15,61651928,3.1,1250,False
2023-11-22,Wednesday,5,16871.656977993036,17.907320780765993,41.42005775683909,0.84,61651928,3.1,1250,False
2023-11-23,Thursday,3,17063.07388311465,22.2566448368645,51.33947374844355,1.17,61651928,3.1,1250,False
2023-11-24,Friday,3,17094.263559073486,20.752487209243444,53.4748538346146,0.9,61651928,3.1,1250,False
2023-11-25,Saturday,0,13151.084457207433,16.934791291016534,56.82432860707394,0.84,61651928,3.1,1250,False
2023-11-26,Sunday,2,12321.0855,22.348498265057607,46.83559108617474,0.86,61651928,3.1,1250,False
2023-11-27,Monday,0,18199.343992254322,18.456599603429986,54.32360907690245,0.95,61651928,3.1,1250,False
2023-11-28,Tuesday,2,17367.518031261363,17.30588534015794,51.68893209313841,1.17,61651928,3.1,1250,False
2023-11-29,Wednesday,2,18164.072930772414,21.90775211759081,44.731483238939774,1.11,61651928,3.1,1250,False
2023-11-30,Thursday,3,16616.260176590982,23.939279470538832,45.22776720605033,0.94,61651928,3.1,1250,False
2023-12-01,Friday,1,17632.963829475626,22.585026687245154,74.84182728449557,1.02,61651928,3.1,1250,False
2023-12-02,Saturday,5,12321.0855,21.9056766467373,73.36094285230686,1.02,61651928,3.1,1250,False
2023-12-03,Sunday,3,12506.580632959609,22.64335614926859,73.85835594956941,1.0,61651928,3.1,1250,False
2023-12-04,Monday,2,17473.404536769016,26.893342712062545,78.97430484830215,1.1,61651928,3.1,1250,False
2023-12-05,Tuesday,4,16507.797152606374,23.96213091482675,64.36046582780742,1.06,61651928,3.1,1250,False
2023-12-06,Wednesday,0,17996.83193911845,27.43438708033073,65.2738758119834,0.81,61651928,3.1,1250,False
2023-12-07,Thursday,3,17067.644950176902,25.076131340362018,73.65298077094936,0.96,61651928,3.1,1250,False
2023-12-08,Friday,4,17042.123587176167,23.976980771527217,72.70140723467789,0.81,61651928,3.1,1250,False
2023-12-09,Saturday,4,12476.783136720274,25.915108247041648,64.9169003562475,0.94,61651928,3.1,1250,False
2023-12-10,Sunday,4,12701.255428025574,25.080456708033083,60.77247616690865,1.18,61651928,3.1,1250,False
2023-12-11,Monday,0,17201.94017303242,24.851288738945108,79.1573866201491,0.83,61651928,3.1,1250,False
2023-12-12,Tuesday,3,17353.255059418163,25.370016093867505,73.1924596625026,0.89,61651928,3.1,1250,False
2023-12-13,Wednesday,4,17136.856327322024,20.79906090646576,73.81803398845344,0.95,61651928,3.1,1250,False
2023-12-14,Thursday,1,18063.674268559473,23.365467656173195,72.13998918577535,1.09,61651928,3.1,1250,False
2023-12-15,Friday,5,15901.18114623424,22.144228024295533,61.57060995866229,0.97,61651928,3.1,1250,False
2023-12-16,Saturday,4,12474.221042871415,22.56056580200949,62.18858469081933,0.96,61651928,3.1,1250,True
2023-12-17,Sunday,6,12321.0855,23.000919635051417,63.37030391669522,0.9,61651928,3.1,1250,False
2023-12-18,Monday,5,16458.937582027927,22.79213858684516,76.5262869754751,1.18,61651928,3.1,1250,False
2023-12-19,Tuesday,3,16906.581048337626,22.08110283695388,66.9425618924445,0.86,61651928,3.1,1250,False
2023-12-20,Wednesday,1,17917.687018861787,23.086488411592562,60.21339368068871,0.83,61651928,3.1,1250,False
2023-12-21,Thursday,5,16430.13227345597,24.41414348205599,66.43930948262204,1.18,61651928,3.1,1250,False
2023-12-22,Friday,3,16736.28250137997,22.407350977554785,62.32300141564856,0.92,61651928,3.1,1250,False
2023-12-23,Saturday,4,12321.0855,25.408109443603344,70.66391501210185,0.97,61651928,3.1,1250,False
2023-12-24,Sunday,1,13291.61444269224,24.984769425990866,62.49689401277978,0.92,61651928,3.1,1250,False
2023-12-25,Monday,5,14114.416753311703,20.928692731995874,67.69206174941918,1.15,61651928,3.1,1250,True
2023-12-26,Tuesday,4,14114.416753311703,26.176381707919884,74.1929112661443,1.14,61651928,3.1,1250,True
2023-12-27,Wednesday,1,17947.912511831517,21.105584580718155,63.55003468878839,1.11,61651928,3.1,1250,False
2023-12-28,Thursday,0,18246.92100269911,24.180876317994507,65.55609416939107,0.91,61651928,3.1,1250,False
2023-12-29,Friday,0,18018.30177300885,24.57327087329999,75.08060395098656,1.09,61651928,3.1,1250,False
2023-12-30,Saturday,4,12321.0855,22.14000053074978,62.44998256973529,1.18,61651928,3.1,1250,False
2023-12-31,Sunday,1,12565.821774567235,27.19499606598027,68.93404667679866,0.88,61651928,3.1,1250,False
